player_id,name,matches_played,win_rate,hard_win_rate,clay_win_rate,grass_win_rate,grand_slam_win_rate,masters_win_rate,first_serve_pct,first_serve_won_pct,second_serve_won_pct,ace_rate,double_fault_rate,break_points_per_game,break_point_save_pct
101647,Byron Black,87,0.45977011494252873,0.4406779661016949,0.16666666666666666,0.6842105263157895,0.4666666666666667,0.38461538461538464,0.6401107351584128,0.6804420951465642,0.5346153846153846,0.2801556420233463,0.16634241245136186,0.5515564202334631,0.5608465608465608
101651,Owen Casey,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
101662,Selvam Veerasingam,8,0.5,0.5,0.0,0.0,0.0,0.0,0.6040268456375839,0.7111111111111111,0.5084745762711864,0.45454545454545453,0.22727272727272727,0.5454545454545454,0.5833333333333334
101675,Martin Rodriguez,15,0.3333333333333333,0.25,0.36363636363636365,0.0,0.0,0.0,0.508460918614021,0.7654516640253566,0.4901639344262295,0.6084656084656085,0.3386243386243386,0.5978835978835979,0.6106194690265486
101703,Guillaume Raoux,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5158371040723982,0.7017543859649122,0.5700934579439252,0.3235294117647059,0.14705882352941177,0.5,0.5882352941176471
101711,Alex Obrien,11,0.2727272727272727,0.25,0.0,0.5,0.25,0.0,0.6621490803484995,0.685672514619883,0.49570200573065903,0.43506493506493504,0.19480519480519481,0.7077922077922078,0.6513761467889908
101717,Diego Nargiso,12,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.0,0.0,0.0,0.5553097345132744,0.7450199203187251,0.4552238805970149,0.562962962962963,0.26666666666666666,0.6,0.5925925925925926
101723,Magnus Larsson,58,0.5517241379310345,0.6111111111111112,0.4,0.5,0.4444444444444444,0.0,0.6312629399585922,0.7326992456543129,0.498034811903425,0.5209424083769634,0.29450261780104714,0.49476439790575916,0.6137566137566137
101727,Jason Stoltenberg,49,0.5714285714285714,0.53125,0.7,0.5714285714285714,0.4,0.0,0.5719106957424714,0.7371765773944621,0.4966646452395391,0.4701130856219709,0.25040387722132473,0.4878836833602585,0.5496688741721855
101731,Nuno Marques,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6323529411764706,0.5348837209302325,0.48,0.1111111111111111,0.3333333333333333,1.4444444444444444,0.6923076923076923
101733,Jan Siemerink,56,0.4107142857142857,0.34782608695652173,0.42105263157894735,0.3,0.2222222222222222,0.5,0.5379801467414761,0.7521058965102286,0.48715553479682394,0.5255681818181818,0.35511363636363635,0.5951704545454546,0.6372315035799523
101735,Richard Fromberg,51,0.39215686274509803,0.46153846153846156,0.2857142857142857,0.5,0.4,0.5,0.6125858123569794,0.7235711617482257,0.5038393384524513,0.6296296296296297,0.23504273504273504,0.5327635327635327,0.5668449197860963
101736,Andre Agassi,358,0.7597765363128491,0.7849056603773585,0.6851851851851852,0.6896551724137931,0.8130841121495327,0.7657657657657657,0.6306462309336084,0.7410177017000643,0.572568578553616,0.47450805008944547,0.20102862254025045,0.4230769230769231,0.6543340380549683
101746,Renzo Furlan,19,0.3157894736842105,0.36363636363636365,0.25,0.0,0.5,0.0,0.5608055770720372,0.6602209944751382,0.5044091710758377,0.28,0.185,0.675,0.562962962962963
101750,Cristiano Caratti,13,0.15384615384615385,0.14285714285714285,0.0,0.2,0.0,0.0,0.6226964112512124,0.6386292834890965,0.4832904884318766,0.2578616352201258,0.20125786163522014,0.7358490566037735,0.5470085470085471
101761,Jaime Oncins,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5648148148148148,0.639344262295082,0.46808510638297873,0.21428571428571427,0.21428571428571427,0.7142857142857143,0.6
101772,Andrei Cherkasov,5,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.5986842105263158,0.6703296703296703,0.5327868852459017,0.23076923076923078,0.2692307692307692,0.5192307692307693,0.37037037037037035
101774,Todd Martin,146,0.5273972602739726,0.5543478260869565,0.3870967741935484,0.6086956521739131,0.5957446808510638,0.5454545454545454,0.6421757981868348,0.7517800147311564,0.5633399427186605,0.6721153846153847,0.2903846153846154,0.4798076923076923,0.6352705410821643
101775,Frederik Fetterlein,3,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6,0.6962962962962963,0.4888888888888889,0.42424242424242425,0.24242424242424243,0.6060606060606061,0.55
101779,Pavel Vizner,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
101790,Elmar Gerth,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
101792,Slava Dosedel,62,0.3548387096774194,0.3870967741935484,0.3333333333333333,0.5,0.5,0.4166666666666667,0.6674514420247204,0.6346266901822457,0.4837758112094395,0.15474642392717816,0.22496749024707413,0.7672301690507152,0.5847457627118644
101793,Jim Courier,9,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.6060225846925973,0.7308488612836439,0.5414012738853503,0.453125,0.1953125,0.484375,0.6129032258064516
101806,Marc Kevin Goellner,25,0.36,0.5,0.35294117647058826,0.0,0.0,0.0,0.5134843581445523,0.7615546218487395,0.45454545454545453,0.7392857142857143,0.3892857142857143,0.6035714285714285,0.5798816568047337
101810,Asif Ismail,2,0.5,0.5,0.0,0.0,0.0,0.0,0.6040268456375839,0.7111111111111111,0.5084745762711864,0.45454545454545453,0.22727272727272727,0.5454545454545454,0.5833333333333334
101820,Marc Rosset,139,0.43884892086330934,0.4727272727272727,0.358974358974359,0.4444444444444444,0.38095238095238093,0.2777777777777778,0.5755012829041148,0.7750990752972259,0.4801880456682337,0.7995226730310262,0.4343675417661098,0.5083532219570406,0.6244131455399061
